company,specific_origin,REF,review_date,cocoa_percent,company_location,rating,bean_type,broad_origin,Blend
Holy Cacao,Hispaniola w/ nibs,431,2009,75.0,Israel,3.75,,Dominican Republic,Single origin
Honest,"Ecuador, w/ nibs",1327,2014,72.0,South Africa,2.5,,Ecuador,Single origin
Hotel Chocolat,"Pepiniere, single Cote",1654,2015,70.0,England,2.75,,St Lucia,Single origin
Hotel Chocolat,"Marcial, single Cote, 2012",1030,2013,70.0,England,4.0,Trinitario,St Lucia,Single origin
Hotel Chocolat,"Island Growers, 2012, 120hr c.",1113,2013,100.0,England,1.75,Trinitario,St Lucia,Single origin
Hotel Chocolat (Coppeneur),Trinidad,1038,2013,75.0,England,3.0,Trinitario,Trinidad,Single origin
Hotel Chocolat (Coppeneur),Mekong Delta & Dong Nai,1038,2013,80.0,England,3.5,Trinitario,Vietnam,Single origin
Hotel Chocolat (Coppeneur),"Los Rios, H. Iara",1065,2013,90.0,England,3.0,Forastero (Nacional),Ecuador,Single origin
Hotel Chocolat (Coppeneur),"Somia Plantation, Akesson, 2012",1065,2013,72.0,England,3.0,Trinitario,Madagascar,Single origin
Hotel Chocolat (Coppeneur),"Los Rios, H. Iara, 2012",1065,2013,82.0,England,3.5,Forastero (Nacional),Ecuador,Single origin
Hotel Chocolat (Coppeneur),"Chanchamayo, Pichanadi, 2012, 60hr c.",1109,2013,100.0,England,2.75,,Peru,Single origin
Hotel Chocolat (Coppeneur),"Los Rios, H. Iara, 2012, 120hr c.",1113,2013,100.0,England,2.5,Forastero (Nacional),Ecuador,Single origin
Hotel Chocolat (Coppeneur),"Conacado, 2012, 120hr c.",1113,2013,100.0,England,2.75,,Dominican Republic,Single origin
Hotel Chocolat (Coppeneur),Sambirano,809,2012,66.0,England,3.5,"Trinitario, Criollo",Madagascar,Single origin
Hotel Chocolat (Coppeneur),"Los Rios, H. Iara, 96hr c.",623,2011,80.0,England,3.0,Forastero (Nacional),Ecuador,Single origin
Hotel Chocolat (Coppeneur),"Island Growers, 120hr c.",623,2011,65.0,England,3.0,Trinitario,St Lucia,Single origin
Hotel Chocolat (Coppeneur),"Island Growers, 96hr c.",623,2011,65.0,England,3.25,Trinitario,St Lucia,Single origin
Hotel Chocolat (Coppeneur),Ecuador,552,2010,70.0,England,2.75,,Ecuador,Single origin
Hotel Chocolat (Coppeneur),Santo Domingo,552,2010,70.0,England,3.0,,Dominican Republic,Single origin
Hotel Chocolat (Coppeneur),Chuao,600,2010,70.0,England,2.75,Trinitario,Venezuela,Single origin
Hotel Chocolat (Coppeneur),St. Lucia,245,2008,72.0,England,3.0,,St Lucia,Single origin
Hotel Chocolat (Coppeneur),Uganda,296,2008,80.0,England,2.5,Forastero,Uganda,Single origin
Hotel Chocolat (Coppeneur),Tanzania,296,2008,75.0,England,2.75,,Tanzania,Single origin
Hotel Chocolat (Coppeneur),Uba Budo,300,2008,72.0,England,3.0,Forastero,Sao Tome,Single origin
Hummingbird,Lam Dong,1542,2015,70.0,Canada,3.5,Trinitario,Vietnam,Single origin
Hummingbird,Bolivia,1307,2014,70.0,Canada,3.0,"Criollo, Trinitario",Bolivia,Single origin
Hummingbird,"Bolivia, Bo-nib-ia, w/ nibs",1311,2014,70.0,Canada,3.0,"Criollo, Trinitario",Bolivia,Single origin
Hummingbird,Momotombo,1311,2014,70.0,Canada,3.0,Trinitario,Nicaragua,Single origin
Hummingbird,Hispaniola,1311,2014,70.0,Canada,3.75,Trinitario,Dominican Republic,Single origin
Hummingbird,Zorzal Reserva w/ Charles Kerchner,1387,2014,70.0,Canada,3.5,,Dominican Republic,Single origin
Hummingbird,"Ocumare, Cumboto",1097,2013,70.0,Canada,3.25,"Trinitario, Criollo",Venezuela,Single origin
Hummingbird,Amazonas,1097,2013,70.0,Canada,3.75,Forastero,Venezuela,Single origin
Idilio (Felchlin),"Chuao, Venezuela",1085,2013,72.0,Switzerland,3.75,Trinitario,Venezuela,Single origin
Idilio (Felchlin),Coopertiva Amazona,725,2011,72.0,Switzerland,3.75,Criollo,Venezuela,Single origin
Idilio (Felchlin),"Sur del Lago, Amiari Meridena, Zulia, 48hr c.",725,2011,72.0,Switzerland,3.75,,Venezuela,Single origin
Idilio (Felchlin),"Choroni, Finca Torres, 48hr c.",729,2011,72.0,Switzerland,3.25,Criollo,Venezuela,Single origin
Idilio (Felchlin),"Ocumare, H. Cata, 48hr c.",733,2011,72.0,Switzerland,3.75,Criollo,Venezuela,Single origin
Idilio (Felchlin),"Porcelana, Zulia",733,2011,74.0,Switzerland,4.0,Criollo,Venezuela,Single origin
Idilio (Felchlin),"Ocumare, H. Cata, w/ nibs",737,2011,72.0,Switzerland,3.5,Criollo,Venezuela,Single origin
Idilio (Felchlin),"Carenero Superior, Urrutia, Barlovento",737,2011,70.0,Switzerland,4.0,Trinitario,Venezuela,Single origin
Idilio (Felchlin),Coopertiva Amazona w/ nibs,737,2011,72.0,Switzerland,4.0,Criollo,Venezuela,Single origin
Idilio (Felchlin),"Sur del Lago, Amiari Meridena, Zulia, w/ nibs",737,2011,72.0,Switzerland,4.0,,Venezuela,Single origin
Indah,India (south),1788,2016,61.0,India,2.5,,India,Single origin
Indaphoria,La Red,821,2012,70.0,U.S.A.,3.25,,Dominican Republic,Single origin
Indaphoria,"Conacado, Manifesto",907,2012,70.0,U.S.A.,2.75,,Dominican Republic,Single origin
Indi,Honduras,1255,2014,77.0,U.S.A.,3.0,,Honduras,Single origin
iQ Chocolate,"Satipo region, white label",943,2012,72.0,Scotland,2.75,Criollo,Peru,Single origin
iQ Chocolate,black label,943,2012,72.0,Scotland,3.0,,Peru,Single origin
Isidro,Madagascar,1275,2014,72.0,U.S.A.,3.5,Trinitario,Madagascar,Single origin
Isidro,Peru,1279,2014,72.0,U.S.A.,2.25,,Peru,Single origin
Isidro,Belize,1279,2014,72.0,U.S.A.,3.25,Trinitario,Belize,Single origin
Isidro,Dominican Republic,1279,2014,72.0,U.S.A.,3.25,,Dominican Republic,Single origin
Izard,"Maya Mountain, Toledo, Batch 29",1542,2015,70.0,U.S.A.,3.5,Trinitario,Belize,Single origin
Izard,"Elvesia P., Batch 32",1546,2015,70.0,U.S.A.,2.75,,Dominican Republic,Single origin
Jacque Torres,Trinatario Treasure,5,2006,71.0,U.S.A.,2.0,Trinitario,Ghana,Single origin
Jordis,Madagascar,1534,2015,63.0,Czech Republic,2.75,Trinitario,Madagascar,Single origin
Just Good Chocolate,Belize,1375,2014,70.0,U.S.A.,3.5,Trinitario,Belize,Single origin
Just Good Chocolate,Madagascar,1375,2014,70.0,U.S.A.,3.5,Trinitario,Madagascar,Single origin
Just Good Chocolate,Peru,1375,2014,70.0,U.S.A.,4.0,,Peru,Single origin
Kah Kow,"Rizek Cacao, Cibao Valley, Domin. Rep.",1061,2013,70.0,Dominican Republic,3.5,,Dominican Republic,Single origin
Kah Kow,"Rizek Cacao, Domin. Rep.",1069,2013,82.0,Dominican Republic,3.0,,Dominican Republic,Single origin
Kah Kow,"Rizek Cacao, Domin. Rep.",1069,2013,55.0,Dominican Republic,3.25,,Dominican Republic,Single origin
Kah Kow,"Rizek Cacao, Domin. Rep.",1073,2013,62.0,Dominican Republic,3.25,,Dominican Republic,Single origin
Kakao,Peru,837,2012,64.0,Germany,2.5,,Peru,Single origin
Kakao,Vanuatu,387,2009,65.0,Germany,3.75,Trinitario,Vanuatu,Single origin
Kallari (Ecuatoriana),Sisa 36hr/ W. F. blend prototype,241,2008,70.0,Ecuador,3.0,,Ecuador,Blend
Kallari (Ecuatoriana),Sisa's Secret/ original micro,241,2008,70.0,Ecuador,3.5,,Ecuador,Single origin
Kallari (Ecuatoriana),Roberto,245,2008,75.0,Ecuador,2.75,,Ecuador,Single origin
Kallari (Ecuatoriana),Diego/ original micro,248,2008,85.0,Ecuador,2.5,,Ecuador,Single origin
Kallari (Ecuatoriana),Diego 48hr/ W.F. blend prototype,248,2008,85.0,Ecuador,2.75,,Ecuador,Blend
Kallari (Ecuatoriana),Diego 60hr/ W.F. blend prototype,248,2008,85.0,Ecuador,3.0,,Ecuador,Blend
Kallari (Ecuatoriana),Cacao Nacional W.F.,263,2008,75.0,Ecuador,2.5,,Ecuador,Single origin
Kallari (Ecuatoriana),Cacao Nacional W.F.,269,2008,85.0,Ecuador,3.0,,Ecuador,Single origin
Kaoka (Cemoi),Noir,404,2009,70.0,France,2.75,,,Single origin
Kaoka (Cemoi),Ecuador,423,2009,80.0,France,2.75,,Ecuador,Single origin
Kerchner,"La Red, Project Reserva, Guaconejo",1133,2013,70.0,U.S.A.,3.75,,Dominican Republic,Single origin
Ki' Xocolatl,Dark,431,2009,72.0,Mexico,2.0,,Mexico,Single origin
Kiskadee,"La Red, Guanconjeco",1251,2014,60.0,U.S.A.,3.0,Trinitario,Dominican Republic,Single origin
Kto,San Martin,1422,2014,72.0,U.S.A.,2.5,,Peru,Single origin
Kto,Ocumare,1422,2014,72.0,U.S.A.,2.75,,Venezuela,Single origin
Kto,Belize,1422,2014,72.0,U.S.A.,3.0,Trinitario,Belize,Single origin
Kto,Sambirano Valley,1422,2014,72.0,U.S.A.,3.25,Trinitario,Madagascar,Single origin
Kto,Belize,1426,2014,90.0,U.S.A.,3.25,Trinitario,Belize,Single origin
Kto,Elvesia,1426,2014,72.0,U.S.A.,3.25,,Dominican Republic,Single origin
Kto,ROIG,1426,2014,72.0,U.S.A.,3.25,,Dominican Republic,Single origin
K'ul,"Kafupbo, Petit Bourg, De Borgnes",1840,2016,70.0,U.S.A.,3.25,,Haiti,Single origin
K'ul,"Maranon, Fortunato No. 4",1852,2016,70.0,U.S.A.,2.75,Forastero (Nacional),Peru,Single origin
K'ul,"Los Rios, Hacienda Limon, Heirloom",1852,2016,70.0,U.S.A.,3.75,,Ecuador,Single origin
K'ul,"Bahia, Fazenda Camboa",1852,2016,70.0,U.S.A.,3.75,Forastero,Brazil,Single origin
Kyya,Uganda,1359,2014,72.5,U.S.A.,2.5,Forastero,Uganda,Single origin
Kyya,Hispaniola,1359,2014,72.5,U.S.A.,3.0,,Dominican Republic,Single origin
Kyya,Ecuador,1363,2014,72.5,U.S.A.,2.5,,Ecuador,Single origin
Kyya,Madagascar,1363,2014,72.5,U.S.A.,3.0,Trinitario,Madagascar,Single origin
L.A. Burdick (Felchlin),Peru,891,2012,74.0,U.S.A.,3.25,,Peru,Single origin
L.A. Burdick (Felchlin),Brazil,891,2012,70.0,U.S.A.,4.0,,Brazil,Single origin
L.A. Burdick (Felchlin),Chuao,927,2012,68.0,U.S.A.,3.75,Trinitario,Venezuela,Single origin
L.A. Burdick (Felchlin),Quito,682,2011,74.0,U.S.A.,3.75,,Ecuador,Single origin
L.A. Burdick (Felchlin),Grenada,576,2010,75.0,U.S.A.,3.25,Trinitario,Grenada,Single origin
L.A. Burdick (Felchlin),Dominican Republic,576,2010,74.0,U.S.A.,3.75,,Dominican Republic,Single origin
L.A. Burdick (Felchlin),Venzuela,597,2010,71.0,U.S.A.,3.0,,Venezuela,Single origin
L.A. Burdick (Felchlin),Madagascar,431,2009,64.0,U.S.A.,3.5,Trinitario,Madagascar,Single origin
L.A. Burdick (Felchlin),Bolivian,451,2009,68.0,U.S.A.,3.0,,Bolivia,Single origin
La Chocolaterie Nanairo,"Lumas, 2015 Harvest, Batch 6, brown sugar",1892,2016,70.0,Japan,2.25,"Trinitario, Criollo",Peru,Single origin
La Chocolaterie Nanairo,"Lumas, 2015 Harvest, Batch 7",1892,2016,70.0,Japan,2.5,"Trinitario, Criollo",Peru,Single origin
La Chocolaterie Nanairo,"Tumbes, 2013 Harvest, Batch 8",1892,2016,70.0,Japan,3.0,Criollo,Peru,Single origin
La Chocolaterie Nanairo,"Belize, 2014 Harvest, Batch 9",1892,2016,70.0,Japan,3.0,"Trinitario, Criollo",Belize,Single origin
La Maison du Chocolat (Valrhona),"Cuana, 2013",1121,2013,74.0,France,2.75,,"Africa,Carribean,Central America",Single origin
La Maison du Chocolat (Valrhona),Tobago,1145,2013,60.0,France,3.25,,Tobago,Single origin
La Maison du Chocolat (Valrhona),"Acarigua, w/ nibs",1189,2013,56.0,France,3.25,,Ecuador,Single origin
La Maison du Chocolat (Valrhona),Loma Sotavento,891,2012,66.0,France,3.5,,Dominican Republic,Single origin
La Maison du Chocolat (Valrhona),Grenada,741,2011,68.0,France,3.5,Trinitario,Grenada,Single origin
La Maison du Chocolat (Valrhona),Akosombo,346,2009,68.0,France,3.25,Forastero,Ghana,Single origin
La Maison du Chocolat (Valrhona),"Porcelana, Pariguan",346,2009,69.0,France,3.5,Criollo (Porcelana),Venezuela,Single origin
La Maison du Chocolat (Valrhona),Kuruba,439,2009,60.0,France,3.0,,,Single origin
La Maison du Chocolat (Valrhona),Orinoco,445,2009,60.0,France,3.75,,,Single origin
La Maison du Chocolat (Valrhona),"Cuana, 2008",230,2008,74.0,France,3.5,Blend,"Venezuela,Indonesia,Ecuador",Single origin
La Oroquidea,Peruvian Amazon,721,2011,72.0,Peru,2.5,,Peru,Single origin
La Pepa de Oro,Vinces,713,2011,60.0,Ecuador,3.25,,Ecuador,Single origin
Laia aka Chat-Noir,"Madagascar, Batch 59/100",1590,2015,75.0,France,2.75,Trinitario,Madagascar,Single origin
Laia aka Chat-Noir,"Vietnam, Batch 50/100",1590,2015,75.0,France,2.75,Trinitario,Vietnam,Single origin
Laia aka Chat-Noir,"Cuba, Batch 59/100",1590,2015,75.0,France,3.0,,Cuba,Single origin
Laia aka Chat-Noir,"Peru, Batch 51/100",1590,2015,75.0,France,3.25,,Peru,Single origin
Laia aka Chat-Noir,"Ivory Coast, Batch 56/100",1594,2015,75.0,France,3.0,,Ivory Coast,Single origin
Laia aka Chat-Noir,"Sao Tome, Batch 151",1638,2015,75.0,France,3.5,Forastero,Sao Tome,Single origin
Laia aka Chat-Noir,"Bahia, Batch 148",1642,2015,75.0,France,3.25,,Brazil,Single origin
Laia aka Chat-Noir,"Lam Dong, Batch 153",1642,2015,75.0,France,3.75,Trinitario,Vietnam,Single origin
Laia aka Chat-Noir,Cuba,1434,2014,70.0,France,2.75,,Cuba,Single origin
Laia aka Chat-Noir,Trinidad-Tobago,1438,2014,68.0,France,2.75,,"Trinidad,Tobago",Single origin
Lajedo do Ouro,Catongo,927,2012,70.0,Brazil,3.5,Forastero (Catongo),Brazil,Single origin
Lake Champlain (Callebaut),Tanzania,327,2009,75.0,U.S.A.,2.5,,Tanzania,Single origin
L'Amourette,Rugoso,1784,2016,80.0,U.S.A.,3.5,Trinitario,Nicaragua,Single origin
L'Amourette,Carenero Superior,833,2012,75.0,U.S.A.,3.0,Trinitario,Venezuela,Single origin
L'Amourette,Rio Caribe,833,2012,75.0,U.S.A.,3.0,Trinitario,Venezuela,Single origin
L'Amourette,Blend,853,2012,72.0,U.S.A.,3.0,Criollo,"Peru,Ecuador,Venezuela",Blend
Letterpress,"La Masica, Batch 7, FHIA",1952,2017,70.0,U.S.A.,3.5,,Honduras,Single origin
Letterpress,"Maya Mtn, Batch 18, Heirloom",1952,2017,70.0,U.S.A.,3.25,,Belize,Single origin
Letterpress,Liberia,1728,2016,70.0,U.S.A.,3.25,,Liberia,Single origin
Letterpress,Beniamo,1562,2015,70.0,U.S.A.,3.25,,Bolivia,Single origin
Letterpress,"San Juan Estate, Gran Couva",1562,2015,70.0,U.S.A.,3.5,Trinitario,Trinidad,Single origin
Letterpress,San Andres,1566,2015,70.0,U.S.A.,3.0,,Costa Rica,Single origin
Letterpress,"La Red, Guaconejo",1566,2015,70.0,U.S.A.,3.25,,Dominican Republic,Single origin
Letterpress,Kokoa Kamili,1566,2015,70.0,U.S.A.,3.5,,Tanzania,Single origin
Letterpress,Maranura,1371,2014,70.0,U.S.A.,3.5,Forastero (Nacional),Peru,Single origin
Levy,Sambirano,1231,2014,71.0,Finland,3.5,Criollo,Madagascar,Single origin
Lilla,Madagascar,1856,2016,70.0,Finland,3.0,Trinitario,Madagascar,Single origin
Lillie Belle,Perfect Illusion,855,2012,65.0,U.S.A.,3.5,Criollo,Peru,Single origin
Lillie Belle,"Bolivia, Wild Thing",903,2012,68.0,U.S.A.,3.5,Criollo,Bolivia,Single origin
Lillie Belle,La Selva,903,2012,68.0,U.S.A.,3.75,,Peru,Single origin
Lillie Belle,Purple Haze,947,2012,75.0,U.S.A.,2.75,,"Venezuela,Dominican Republic",Single origin
Lillie Belle,"The Other One, Grand Cru",947,2012,74.0,U.S.A.,3.0,,Dominican Republic,Single origin
Lillie Belle,Wild Thing,947,2012,68.0,U.S.A.,3.5,Criollo,Bolivia,Single origin
Lindt & Sprungli,Excellence (US Version),157,2007,85.0,Switzerland,3.0,,,Single origin
Loiza,Puerto Rico,1049,2013,65.0,Puerto Rico,2.5,,Puerto Rico,Single origin
Lonohana,"Haleiwa, O'ahu; Lonohana E., Kanahiku",1383,2014,70.0,U.S.A.,3.75,,Hawaii,Single origin
Lonohana,"Haleiwa E, O'ahu, 2014",1395,2014,65.0,U.S.A.,3.25,,Hawaii,Single origin
Lonohana,"Haleiwa E, O'ahu, 2014",1395,2014,75.0,U.S.A.,3.75,,Hawaii,Single origin
Lonohana,"Opaeula Estate, O'ahu, Nene, CG Exclusive",1093,2013,71.0,U.S.A.,3.0,,Hawaii,Single origin
Lonohana,"Opaeula Estate, O'ahu, Ele'ele",1097,2013,72.0,U.S.A.,3.0,,Hawaii,Single origin
Lonohana,"Hawaiian Crown, Kona Vanilla",1097,2013,70.0,U.S.A.,3.5,,Hawaii,Single origin
Love Bar,Nicaragua,1502,2015,75.0,U.S.A.,2.0,,Nicaragua,Single origin
Luker,Selva,552,2010,46.0,Colombia,2.75,,"Colombia,Ecuador",Single origin
Luker,Macondo,552,2010,60.0,Colombia,3.0,,"Colombia,Ecuador",Single origin
Luker,Misterio,552,2010,58.0,Colombia,3.0,,"Colombia,Ecuador",Single origin
Luker,Santander,552,2010,65.0,Colombia,3.5,,Colombia,Single origin
Machu Picchu Trading Co.,Peru,721,2011,70.0,Peru,1.5,,Peru,Single origin
Machu Picchu Trading Co.,Peru,552,2010,55.0,Peru,2.25,,Peru,Single origin
Madecasse (Cinagra),Madagascar,284,2008,67.0,Madagascar,3.5,Trinitario,Madagascar,Single origin
Madecasse (Cinagra),Madagascar,284,2008,70.0,Madagascar,3.75,Trinitario,Madagascar,Single origin
Madecasse (Cinagra),Madagascar,284,2008,63.0,Madagascar,4.0,Trinitario,Madagascar,Single origin
Madecasse (Cinagra),Madagascar,288,2008,75.0,Madagascar,3.5,Trinitario,Madagascar,Single origin
Madre,Guadalcanal,1940,2017,73.0,U.S.A.,3.5,,Solomon Islands,Single origin
Madre,Puerto Rico,1085,2013,70.0,U.S.A.,2.75,,Puerto Rico,Single origin
Madre,Brazil,1085,2013,70.0,U.S.A.,3.5,,Brazil,Single origin
Madre,"Choobua, Kona",1089,2013,70.0,U.S.A.,2.75,,Hawaii,Single origin
Madre,"Xocunusco, Chiapas, Pichucalco",1089,2013,70.0,U.S.A.,2.75,,Mexico,Single origin
Madre,"Hamakua Coast, Kokoleka",991,2012,70.0,U.S.A.,3.25,,Hawaii,Single origin
Madre,"Criollo, Hawaii",995,2012,70.0,U.S.A.,3.25,Criollo,Hawaii,Single origin
Madre,Kaua'i,995,2012,70.0,U.S.A.,3.5,,Hawaii,Single origin
Madre,Dominican,672,2011,70.0,U.S.A.,2.5,,Dominican Republic,Single origin
Madre,Upala,693,2011,70.0,U.S.A.,2.75,,Costa Rica,Single origin
Madre,"Chiapas, Triple Cacao",607,2010,72.0,U.S.A.,2.75,,Mexico,Single origin
Maglio,Africa,300,2008,75.0,Italy,2.0,,Tanzania,Single origin
Maglio,Ecuador,308,2008,70.0,Italy,3.0,Forastero (Nacional),Ecuador,Single origin
Maglio,Cuba,308,2008,70.0,Italy,3.25,Criollo,Cuba,Single origin
Maglio,Santo Domingo,308,2008,70.0,Italy,3.75,"Blend-Forastero,Criollo",Dominican Republic,Single origin
Majani,Ecuador,531,2010,70.0,Italy,2.0,,Ecuador,Single origin
Malagasy (Chocolaterie Robert),Sambirano 2006,184,2007,75.0,Madagascar,2.75,Trinitario,Madagascar,Single origin
Malagasy (Chocolaterie Robert),Mora Mora 2006,184,2007,73.0,Madagascar,3.5,Trinitario,Madagascar,Single origin
Malagos,"Davao, Mt. Talamo foothills",1121,2013,65.0,Philippines,3.5,Trinitario,Philippines,Single origin
Malie Kai (Guittard),"O'ahu, N. Shore, Waialua Estate w/ nibs",502,2010,55.0,U.S.A.,3.5,,Hawaii,Single origin
Malie Kai (Guittard),"O'ahu, N. Shore, Waialua Estate",311,2009,55.0,U.S.A.,2.75,Blend,Hawaii,Single origin
Malmo,Chuao,1856,2016,70.0,Sweden,3.0,,Venezuela,Single origin
Mana,Ecuador,1446,2015,74.0,U.S.A.,2.5,,Ecuador,Single origin
Mana,Peru,1219,2014,74.0,U.S.A.,2.5,,Peru,Single origin
Mana,Venezuela,1219,2014,74.0,U.S.A.,2.75,,Venezuela,Single origin
Mana,Conacado,821,2012,74.0,U.S.A.,3.75,,Dominican Republic,Single origin
Manifesto Cacao,Colombia,1331,2014,70.0,Colombia,2.75,,Colombia,Single origin
Manoa,Markham Valley,1522,2015,72.0,U.S.A.,3.5,,Papua New Guinea,Single origin
Manoa,Coto Brus,1522,2015,72.0,U.S.A.,3.75,,Costa Rica,Single origin
Manoa,"Waiahole, O'ahu",1089,2013,72.0,U.S.A.,3.75,,Hawaii,Single origin
Manoa,"Liberia, #174",1003,2012,72.0,U.S.A.,3.25,,Liberia,Single origin
Manoa,"Hamakua, Hawaiian Crown, #176",1007,2012,72.0,U.S.A.,2.75,,Hawaii,Single origin
Manoa,Piura,1007,2012,72.0,U.S.A.,3.0,,Peru,Single origin
Manoa,"Oahu, Winward, #151, Maunawili district",1007,2012,72.0,U.S.A.,3.25,,Hawaii,Single origin
Manufaktura Czekolady,Johe,1844,2016,70.0,Poland,3.75,,Nicaragua,Single origin
Manufaktura Czekolady,Peru,1848,2016,70.0,Poland,3.5,,Peru,Single origin
Manufaktura Czekolady,Porcelana,1255,2014,70.0,Poland,3.75,Criollo,Venezuela,Single origin
Manufaktura Czekolady,Kolumbia,1279,2014,85.0,Poland,3.5,,Colombia,Single origin
Manufaktura Czekolady,Grand Cru Dominican Republic,871,2012,70.0,Poland,3.25,,Dominican Republic,Single origin
Manufaktura Czekolady,Grand Cru Ghana,871,2012,70.0,Poland,3.5,Forastero,Ghana,Single origin
Manufaktura Czekolady,Grand Cru Ecuador,875,2012,70.0,Poland,3.25,,Ecuador,Single origin
Map Chocolate,"Ben Tre, Surprise Valley",1896,2016,75.0,U.S.A.,3.25,Trinitario,Vietnam,Single origin
Map Chocolate,"ROIG, 2014",1474,2015,70.0,U.S.A.,3.5,"Criollo, Trinitario",Dominican Republic,Single origin
Map Chocolate,"Maranon, 2014",1474,2015,62.0,U.S.A.,3.5,Forastero (Nacional),Peru,Single origin
Map Chocolate,Ecuador,1478,2015,70.0,U.S.A.,3.5,Trinitario,Ecuador,Single origin
Map Chocolate,"San Juan Estate, Cherry Blossoms at Night",1606,2015,70.0,U.S.A.,2.75,Trinitario,Trinidad,Single origin
Map Chocolate,"A case of the Xerces Blues, triple roast",1606,2015,70.0,U.S.A.,3.5,,Nicaragua,Single origin
Map Chocolate,"Tumbes, Dear Mr. Finley, 2014",1606,2015,68.0,U.S.A.,3.5,Criollo,Peru,Single origin
Map Chocolate,Colombia,1610,2015,75.0,U.S.A.,2.75,,Colombia,Single origin
Map Chocolate,"Kakoa Kamili, Both Man & Bird & Beast",1610,2015,72.0,U.S.A.,3.0,,Tanzania,Single origin
Map Chocolate,Le Chocolat Chaud,1634,2015,78.0,U.S.A.,3.5,,Honduras,Single origin
Marana,Piura,1872,2016,70.0,Peru,3.0,,Peru,Single origin
Marana,Cusco,1884,2016,70.0,Peru,2.75,,Peru,Single origin
Marana,San Martin,1884,2016,70.0,Peru,3.0,,Peru,Single origin
Marigold's Finest,Cacao Nib Crunch,1808,2016,75.0,Canada,3.25,,,Single origin
Marou,"Tan Phu Dong Island, Heart of Darkness",1650,2015,85.0,Vietnam,3.25,Trinitario,Vietnam,Single origin
Marou,Ben Tre,1650,2015,68.0,Vietnam,3.5,Trinitario,Vietnam,Single origin
Marou,"Dak Lak, Batch 2451",1650,2015,70.0,Vietnam,3.75,Trinitario,Vietnam,Single origin
Marou,"Tan Phu Dong, Treasure Island",1149,2013,75.0,Vietnam,3.5,Trinitario,Vietnam,Single origin
Marou,Ba Ria,845,2012,76.0,Vietnam,3.5,Trinitario,Vietnam,Single origin
Marou,Dong Nai,845,2012,72.0,Vietnam,3.5,Trinitario,Vietnam,Single origin
Marou,"Tien Giang, Gao Co-op",845,2012,70.0,Vietnam,3.5,Trinitario,Vietnam,Single origin
Marou,Ben Tre,849,2012,78.0,Vietnam,3.5,Trinitario,Vietnam,Single origin
Marou,Tien Giang,895,2012,80.0,Vietnam,3.0,Trinitario,Vietnam,Single origin
Marou,Lam Dong,955,2012,74.0,Vietnam,3.5,Trinitario,Vietnam,Single origin
Mars,"Matina 1-6, prototype",537,2010,65.0,U.S.A.,3.0,,Costa Rica,Single origin
Mars,Ivory Coast,544,2010,65.0,U.S.A.,3.0,,Ivory Coast,Single origin
Mars,Nigeria,544,2010,65.0,U.S.A.,3.25,,Nigeria,Single origin
Mars,"Ghana, prototype",544,2010,65.0,U.S.A.,3.5,Forastero,Ghana,Single origin
Marsatta,Dominican Republic,1189,2013,74.0,U.S.A.,2.25,,Dominican Republic,Single origin
Marsatta,Dominican Republic,1189,2013,89.0,U.S.A.,2.5,,Dominican Republic,Single origin
Martin Mayer,Alto Beni,1836,2016,76.0,Austria,2.75,,Bolivia,Single origin
Martin Mayer,Pisa,1836,2016,82.0,Austria,3.0,,Haiti,Single origin
Martin Mayer,Tumaco,1836,2016,74.0,Austria,3.25,,Colombia,Single origin
Mast Brothers,Guatemala,1450,2015,76.0,U.S.A.,3.0,,Guatemala,Single origin
Mast Brothers,Tanzania,1450,2015,74.0,U.S.A.,3.25,,Tanzania,Single origin
Mast Brothers,French Laundry 20th Anniversary,1359,2014,75.0,U.S.A.,3.75,Blend,"Peru,Belize",Single origin
Mast Brothers,Shake Shack,959,2012,73.0,U.S.A.,3.5,Blend,"Peru,Madagascar,Dominican Republic",Single origin
Mast Brothers,Madagascar,999,2012,72.0,U.S.A.,2.5,Trinitario,Madagascar,Single origin
Mast Brothers,Chuao,999,2012,73.0,U.S.A.,2.75,Trinitario,Venezuela,Single origin
Mast Brothers,Brooklyn Blend,672,2011,72.0,U.S.A.,3.5,,,Blend
Mast Brothers,"Chuao, Med. Roast",701,2011,76.0,U.S.A.,3.0,Trinitario,Venezuela,Single origin
Mast Brothers,"Chuao, Dark Roast",709,2011,70.0,U.S.A.,3.0,Trinitario,Venezuela,Single origin
Mast Brothers,"Chuao, Light Roast",713,2011,81.0,U.S.A.,2.75,Trinitario,Venezuela,Single origin
Mast Brothers,Moho River,773,2011,70.0,U.S.A.,3.5,Trinitario,Belize,Single origin
Mast Brothers,Papua New Guinea,777,2011,71.0,U.S.A.,2.75,,Papua New Guinea,Single origin
Mast Brothers,San Martin,777,2011,75.0,U.S.A.,3.0,,Peru,Single origin
Mast Brothers,Conacado,777,2011,73.0,U.S.A.,3.25,,Dominican Republic,Single origin
Mast Brothers,"La Red de Guanconejo, N. Highlands coop",777,2011,74.0,U.S.A.,3.75,,Dominican Republic,Single origin
Mast Brothers,Patanemo,572,2010,81.0,U.S.A.,2.75,Criollo,Venezuela,Single origin
Mast Brothers,Ocumare de la Costa,572,2010,75.0,U.S.A.,3.0,,Venezuela,Single origin
Mast Brothers,"Dominican Republic, Coop",572,2010,70.0,U.S.A.,3.25,,Dominican Republic,Single origin
